gene	TESTSRR1925826	TESTSRR1925827	TESTSRR1925828	TESTSRR1925829	TESTSRR1925830	TESTSRR1925831	TESTSRR1925832	TESTSRR1925833	TESTSRR1925834	TESTSRR1925835	TESTSRR1925836	TESTSRR1925837	TESTSRR1925838	TESTSRR1925839	TESTSRR1925840	TESTSRR1925841	TESTSRR1925842	TESTSRR1925843	TESTSRR1925844	TESTSRR1925845
C2orf72	11.13565	7.76471	9.49867	10.31374	7.52071	5.501244	8.1175	6.41778	14.35039	11.98776	6.14331	5.94689	16.09998	13.09588	16.71791	15.99831	11.55962	16.61342	16.7472	18.72989
KIAA1551	18.75732	16.69886	19.87681	17.06898	19.65764	18.72586	19.82382	18.778902	23.89921	28.382329	27.00412	22.38816	24.59949	23.25249	28.55566	22.32929	13.802055	13.11715	20.821744	17.37614
C16orf45	0.115763	0.211654	0.0559202	0.0223113	0.0526753	0	0.034211	0.0383033	0	0.0707487	0.0370525	0.0267441	0.0903302	0.230759	0.284478	0.119805	0.723963	0.475694	0.765683	0.597878
C19orf18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C18orf8	36.0183	39.7781	39.2804	38.321	35.7917	43.7071	44.2637	37.968	35.9863	40.5556	34.434	34.1186	43.6316	41.1541	41.1126	43.1946	29.6748	36.7655	35.3623	39.1983
C2orf76	7.4865386	5.45148	6.054305	8.238811	4.100819	5.53994	3.65655	6.08139	4.51446	4.12909	3.314781	1.23084	3.5512294	2.7914019	5.190469	4.56233	1.65577	2.9249279	4.512032	4.550621
C8orf46	0.042953	0.069879	0.10181	0.0826849	0.117817	0.0195891	0	0.0279475	0.0187785	0.0877822	0.137753	0.0794315	0	0.021527	0.0530836	0.0670355	0.100556	0.0924704	0.129263	0.121232
C15orf40	44.7259	43.2716	46.6258	37.5056	40.2877	39.9604	34.3351	42.0423	24.2227	25.9914	20.2259	19.0965	31.4758	32.7546	32.9377	29.2381	40.1044	33.7082	36.5804	30.8203
C9orf72	20.1554	19.841484	19.453597	19.6906	28.632777	18.7745	19.505837	20.3794	19.4483	22.9112	23.1446	22.8036	21.583985	19.3204	24.2545	20.474235	14.00536	9.13212	11.917952	12.9427
C7orf49	6.8162103	6.12021	6.47753	5.91926	4.57479	5.03182	4.9405	4.5494	10.517697	11.1439255	9.73898	11.33005	10.15763	11.34976	9.84568	5.86954	3.0757	3.637018275	4.66705	3.938079
C2orf82	0.403031	0.654277	0.378653	0.153199	0.177132	0.177175	0.707055	0.514166	0.167466	0.159251	0.253112	0.178724	0.203228	0.395145	0.487011	0.403715	0.18203	0	0	0.186589
C7orf50	8.43488	11.7963	12.2096	12.3088	15.7435	12.9073	12.8271	13.5551	5.26181	7.09795	8.01194	6.0931	6.80403	6.43536	6.02625	4.3224	8.79483	4.96333	7.48039	7.39292
C10orf71	0.00734068	0	0.0343087	0.0255821	0.0198961	0.0123782	0.0132065	0.0141455	0	0.0176704	0.0286699	0.0200851	0.0115018	0.0108265	0.027424	0.0342256	0.201619	0.232583	0.277741	0.134221
C14orf37	3.79683	3.89742	0.94086	0.579045	2.52689	1.512862	2.128693	0.693735	1.262168	1.908648	0.763254	1.217074	3.391426	3.51527	1.685966	4.08598	4.38814	3.31857	4.23216	4.38937
C5orf34	25.3611	51.7848	49.7714	38.5213	35.1038	39.5238	42.2999	50.0818	34.3196	43.0927	23.75984	21.42143	40.1811	48.1429	34.645	31.2175	23.56747	21.45702	43.8313	43.8086
C11orf88	0	0.0825117	0	0	0.0921915	0	0.118557	0	0	0	0	0	0	0	0	0	0	0.0877393	0	0
KIAA1191	90.90799	101.585180190071	99.44246	103.4146	103.09026	93.897251526	102.42033	108.0913	120.31127	118.05189	85.609780505	86.893	106.53455785	107.90073	110.86244	111.39517	115.943473	125.830810284012	141.90504	139.88271
C7orf31	0.382721	0.565484	0.975034	0.604789	1.35229	0.99182	0.928399	1.76799	0.579894	0.567522	0.193429	0.752953	0.382621	0.848112	0.447984	0.408523	0.792816	0.599592	1.19685	1.10995
C7orf62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C16orf87	22.90337	30.644649	29.344138	25.425849	27.16544	28.745004	29.3099	22.223	15.085654	18.667134	14.364224	9.893207	21.179068	21.303633	21.096949	16.276	10.3484	10.2591	19.4133	21.0016
C5orf52	0.422337	0.883648	1.22789	1.38976	1.15213	1.4291	1.43492	0.856668	1.0543	1.19762	0.905753	0.653059	0.631855	0.604254	0.839677	0.916737	1.57356	0.713437	1.62781	1.80723
C20orf194	5.611309	7.020413	8.416747	5.903146	9.02482	5.66943	7.403717	5.3345	3.09591	5.27916	9.54002	8.05219	5.9999	5.97039	6.803956	3.84813	12.029408	4.855566	9.171671	8.51697
C19orf71	28.3238	32.4934	32.3323	28.2138	22.979	20.4235	22.7369	17.3686	15.2614	16.458	19.8446	19.514	25.1863	26.3502	29.9573	24.2152	12.4229	12.8823	22.2214	18.0064
C7orf72	0.12333	0.1785402	0.20375	0.189645	0.282363	0.19774493	0.255996	0.239605	0.188614	0.12617	0.197846	0.198969	0.098135	0.217025	0.0382526	0.0322144	0.173441	0.133042	0.160154	0.174509
C14orf80	13.094	12.8762	18.645	17.0822	11.3073	15.3445	11.5624	7.22201	3.71311	5.16017	3.51517	3.79474	4.74891	5.23524	5.60859	4.4829	4.92469	2.5264	7.39394	7.32342
C12orf29	5.56362	7.32078	7.59706	6.82571	6.10953	7.45422	7.8009	5.51967	4.21453	5.47028	3.60078	2.303	6.09664	5.72219	6.30217	5.08868	4.97885	3.5239	5.19337	4.3823
C19orf57	0.434615	1.362407	1.286711	1.28843	0.47308	0.914439	0.7873	0.325267	1.580578	1.149488	0.26635	0.1650045	0.87468	1.1888	0.679322	1.207098	0.263472	0.424627	0.76062	1.6603
C3orf30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100130301	1.932171	1.65941	1.937532	1.397894	0.649484	0.809282	0.784248	0.385068	0.5508466	0.282336	0.3637097	0.344147	1.04156	0.426755	0.644018	0.814153	0.0698546	0.0645347	0.191989	0.210637
C14orf39	0.200147	0.17829	0.339029	0.335032	0.482636	0.427755	0.457101	0.318711	0.215079	0.471524	0.320354	0.203513	0.393893	0.335418	0.445146	0.200492	0.33975	0.307826	0.242866	0.286593
C16orf92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3orf67	0.127589	0.408221	0.203625	0.476509	1.14926	0.65026	0.843659	0.589263	0.165503	0.0968551	0.606978	0.372616	0.725413	0.357132	0.351534	0.247209	0.332205	0.367919	0.407556	0.761496
C3orf38	41.8844	40.2757	42.9328	41.7849	44.3639	39.2106	43.6826	36.698	34.5864	34.6922	32.4933	30.1556	34.9595	35.2116	36.6194	39.2792	38.2548	37.1036	35.0246	33.1704
LOC730159	0	0	0	0	0	0	0	0	0.070864	0	0	0.074875	0	0	0	0	0	0	0	0.15512
C18orf54	3.70762	3.669035	4.0147389	3.58298	2.729047	2.131412	2.167247	1.455318	1.171668	2.146776	2.5266	2.076267	4.43133	4.81725	5.96584	3.005808	2.676844	1.614409	4.430338	4.016101
C2orf73	0	0	0.0806049	0.0654996	0.0773223	0	0	0.110406	0.0734452	0.138447	0	0.155308	0.0890151	0	0	0	0	0	0.0730251	0.400378
C1orf185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIAA0040	11.073931	16.141652	16.22175	12.164287	29.34939	33.615308	26.943754	28.570301	40.496265	42.776883	49.2118	43.54637	18.253808	18.849097	14.811174	17.094546	8.70693	5.312407	13.53277	10.144312
C5orf47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C6orf222	13.5405	14.344	12.2616	17.1449	13.1999	4.46095	5.35395	11.7942	72.6588	54.3048	39.2017	54.0625	39.0341	46.4073	37.3905	53.7236	30.2307	40.7016	32.5187	31.6378
C17orf107	0.0815323	0.0648937	0.115407	0	0.107957	0.0719568	0.0949175	0.103638	0	0.0640931	0	0.0725001	0.0814073	0	0	0	0	0	0	0
C1orf234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C11orf65	0.800047	0.3106436	0.33769	0.1922667	0.4613933	0.595192	0.909418	0.324126	0.108797	0.560302	0.0799998	0.0718153	0.394485	0.4515669	0.3091	0.2595328	0.820934	0.506007	0.6525859	0.3680469
C1orf105	0.0502791	0	0	0.0613537	0	0	0	0	0	0	0	0.0726005	0	0	0	0	0.0750023	0	0	0
C16orf96	0.0870095	0.132958	0.139754	0.0629276	0.0742758	0.1038	0.134971	0.0212697	0.0424596	0.0531359	0.0624892	0.0300949	0.118637	0.0325143	0.120225	0.0505308	0.211219	0.167216	0.374951	0.535105
LOC102723451	0	0	0	0	0	0	0	0	0	0	0.0316398	0	0	0	0	0	0.0229443	0	0.0211621	0.0232434
C17orf100	0.429088	0.860844	1.26728	0.668575	0.744702	1.04544	1.03453	0.963438	0.131672	0.524595	0.317289	0.22813	0.503376	0.98232	0.600532	0.546944	0.549098	0.205997	0.692163	0.407714
CXorf36	0.0946921	0.393873	0.199593	0.220714	0.234646	0.0965128	0.090292	0.0497971	0.0665952	0.17300841	0.1089746	0.10588	0.340303	0.533882	0.653327	0.629558	0.301926	0.13111	0.458579	0.413238
C8orf74	0	0.0558214	0.326364	0.105815	0.186047	0	0.161793	0.267852	0.176503	0.276766	0.525083	0.125663	0.070704	0.544337	0.336419	0	0	0	0	0.0642203
C4orf17	0	0.035509	0.0826405	0.0335943	0.039654	0.0397195	0.0514398	0.0568236	0.0378374	0	0	0	0.0913117	0.261767	0.214838	0.0452379	0	0	0	0
C4orf46	5.75296	6.96524	8.59611	6.74637	5.18833	6.88197	7.41697	2.96988	2.39292	2.99579	2.09497	3.0277	4.2719	4.8339	3.75249	2.7436	1.93133	1.28509	3.12851	2.91459
C3orf20	0.0872454	0.167259	0.0354868	0.0431276	0.0339737	0.0849691	0.0883001	0.0243178	0	0.0912639	0.0477333	0.034453	0.0583594	0.0744269	0.0229039	0.135178	0	0	0.0159114	0.227517
C11orf54	66.260849	57.23535	42.71417	44.927273	63.662628	50.3098	58.981033	40.15825	64.71305	59.58432	41.150797	42.44685	60.33705	47.59636	54.45228	66.617184	61.08703	97.08727	145.71236	129.77523
KIAA0355	11.90569	17.04989	18.641129	15.4378	16.23711	19.32779	22.44941	13.74744	13.76734	17.36111	10.46343	8.98081	15.280893	17.27835	19.00787	14.181169	10.04047	8.761186	12.68857	12.00674
C14orf93	5.86557	6.067	7.48907	5.94764	3.75555	4.02824	5.50359	3.89898	3.41044	4.2631	2.51403	2.21198	5.88746	5.82346	6.26917	4.65157	3.4162	3.63954	4.85893	4.40994
KIAA0895L	3.55439	7.74346	9.22928	6.973835	6.178149	4.447013	4.76396	4.55599	2.47003	4.42455	2.91421	2.61542	4.024675	4.8185	4.19984	3.03789	4.090002	1.677128	3.167051	3.455062
KIAA1109	8.1317	8.93289	11.2689	10.6249	10.1392	9.50558	11.4803	9.63238	9.50377	10.6523	10.872	10.0669	10.8289	11.5223	13.5912	10.3111	9.3686	7.32788	12.886	10.517
C21orf62	1.120233	1.460992	1.010052	1.298391	0.85065958645	0.588317	0.566071	1.386632	0.978067	1.124958	1.14643	1.141329	1.385548	1.235279	1.38556	1.115375	1.07558	1.038998	1.3507	1.559228
C16orf78	0.0478333	0.116202	0.405555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C10orf120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C17orf74	0.0801765	0.130751	0.0380733	0	0	0.0363532	0	0	0	0	0	0	0.0825914	0.0398112	0.097972	0	0	0	0.0338077	0
C16orf86	0.150611	0.244521	0.215081	0.0867612	0.407879	0.054244	0.141079	0.155573	0	0.136233	0.15225	0.0546604	0	0.167155	0.137777	0	0.0551695	0.101885	0.0505652	0.0560224
C10orf62	0.126211	0.385814	1.30462	0.876968	1.49911	0.471824	0.391618	1.78854	0.613828	1.03917	3.14034	3.39695	0.87879	1.03494	0.982392	0.341033	0.130811	0.120539	0.720825	1.64168
LOC101929469	0.0438485	0	0.0619831	0	0.0590253	0.177894	0.307732	0	0	0	0	0	0	0	0.0811088	0.06701	0.060044	0	0.0553196	0.122062
C6orf201	0	0.0408507	0.13991594068	0.0760108	0.0896581	0	0.0862866	0.321024	0	0.120175	0	0	0	0.0735374	0	0.10229	0.14011	0.1274576753	0.342547	0.351772
KIAA0753	6.03142	6.63758	8.68316	6.58647	7.20917	6.48859	8.09681	6.60506	4.38974	6.01267	3.91445	3.82164	6.63692	6.9518	6.43144	4.87644	3.75493	3.54121	5.56875	6.46982
C9orf43	0.297684	0.698214	0.919338	0.603229	0.988298	0.542595	1.00691	0.583164	0.259061	0.45606	0.47395	0.410812	0.313217	0.409074	0.645572	0.387229	0.279052	0.288738	0.384356	0.701918
C1orf43	46.606038	51.036973	48.980572	44.386106	41.209837	40.26978	47.564539	39.729083	35.612502	40.829639	33.373001	33.177271	47.837349	44.382007	45.353293	37.176927	37.373856	33.83774	39.481359	39.892079
KIAA0930	29.355	32.58	33.6671	29.1091	29.6478	32.8943	39.9067	26.9705	15.4825	19.4269	17.2314	14.1678	21.8042	24.6493	22.1339	17.921	10.0862	9.67113	16.8998	13.532
KIAA1324	12.710471	16.328128	24.25758	22.39153	13.708625	8.438808	12.17236	8.593054	8.046568	10.88979	7.81403	4.669774	16.82381	17.422721	38.93021	29.32605	127.9286	34.829719	71.09304	28.218166
CXorf21	1.10435	0.938824	0.864795	0.689378	0.768009	0.510146	0.704031	0.411197	0.75223	1.08548	1.00171	0.723291	1.56391	1.36905	1.45945	1.10904	0.561601	0.629449	2.20087	0.968461
C1orf216	2.32994	2.769942	2.918203	2.259638	2.597068	2.41216	2.63546	2.30007	2.049214	2.55617000021922	1.781204	1.66393107013	3.53860108019	3.9401920118	3.836395	2.385890361298	5.05654	3.88118	5.60898	6.58504
C17orf75	6.11626	10.6767	11.9281	9.86992	10.8881	9.49597	10.1947	10.8473	6.10127	6.94782	5.1964	3.82601	8.12854	8.8702	7.10994	5.51609	6.2907	4.93852	8.71965	9.73017
C4orf32	18.6257	24.948	21.2068	25.2197	22.0214	21.4588	22.3527	29.7868	24.9281	25.9667	17.2875	17.0023	23.9958	24.1921	20.3614	22.6296	18.1047	18.0678	17.1279	18.3647
C1orf106	44.327	43.8407	52.0033	59.32	62.5573	53.1629	54.9266	73.0669	69.9352	77.2766	51.7279	48.0003	57.4088	59.9955	65.7078	68.2731	49.6518	67.8429	54.7878	65.8775
C15orf59	5.60845	2.31456	2.84213	2.40922	2.15581	2.26777	2.46089	0.878833	0.31384	0.773374	0.357235	0.568712	1.26974	0.890694	1.29993	1.2423	2.10938	0.715041	1.41486	2.30868
C5orf22	24.78322	31.02493	33.50569	29.48758	26.2211	29.42451	31.32241	26.51861	17.06386	20.827	16.66234	13.41659	22.63019	25.03338	22.56151	19.4629	19.10055	17.60995	22.70249	25.01276
C17orf99	0.295129	0.366085	0.262359	0.211205	0	0.20042	0	0.497932	0.0690332	0.232971	0.163256	0.175925	0.262547	0.292544	0.465896	0.0844863	0.174389	0	0.470778	0.339092
LOC728392	0.225379	0.171801	0.0801237	0.0970626	0.229059	0.152845	0.198753	0.109803	0.145339	0.238496	0.106855	0.115644	0.218515	0.167969	0.154253	0.519709	5.48229	3.91422	4.11053	4.13992
C19orf68	2.84625	3.11964	3.6883	2.59107	2.02965	2.10156	2.75931	1.48499	1.44328	2.27804	1.23948	1.09629	2.79232	2.68468	2.8989	2.21253	3.04272	1.95046	2.76531	2.66085
KIAA0513	13.998967	18.16807242	16.9548206	18.3512350002258	13.7979680007719	11.917662	16.821584	15.320487	8.9955485	8.718401	18.657025	19.54920244	15.1269105	14.1901991	22.393792002	19.008612	29.146031	30.435037300287	28.8280014	29.5358226
C20orf173	1.524105	2.140477	2.190513	1.63719	2.117992	2.161573	2.59572	1.810098	0.990726	2.315365	1.109394	0.774512	1.850515	2.57175	2.159992	1.6660122	0.933343	1.734524	2.084923	3.56169
C3orf18	0.265143	0.50929	0.496166	0.522948	0.541288	0.450312	0.434036	0.594043	0.393078	0.438406	0.354015	0.279274	0.362136	0.589124	0.482454	0.392977	0.231111	0.250859	0.538534	0.675993
KIAA1456	3.92998	7.04664	5.6086	3.66651	3.99513	3.496755	5.43239	4.873936	1.043315	1.37968	1.053915	0.83022	2.596144	3.419948	1.896627	1.325246	1.22741	0.900465	1.826052	2.155823
C20orf96	0.0268499	0	0.190995	0.11956233	0.146618	0	0.0471937	0	0	0.0326812	0.102383	0.110675	0.0420391	0.160502	0.0494626	0.208768	0.037335	0.103471	0.0685701	0.2187472
C18orf25	7.7735	7.40823	10.1749	9.55857	10.1896	11.0074	11.9535	9.01852	9.12895	10.2	7.15307	6.50368	8.55275	9.41381	10.4617	8.56121	6.5751	7.1414	9.35106	9.7654
C10orf10	1.68604	8.51386	4.37726	3.788169	10.14806	2.760509	2.983524	3.9555	3.18988	3.20678	4.71235	3.04265	3.65995	4.216062	4.39716	2.29801	3.08173	5.41165	1.58417	0.615302
C14orf159	9.0751	9.396431	9.56853	10.90993	26.13299	12.26236	15.35576	12.6578	7.250191	7.8018	7.0822	5.408039	4.616839	4.379736	13.56908	8.50618	4.952213	10.927897	7.54306	7.709331
C16orf62	24.4793	27.5706	26.7091	26.5308	27.0575	30.3955	29.7863	27.6104	28.1109	30.5144	25.1098	22.0884	29.3206	29.9433	29.0295	25.0872	17.7139	18.8963	21.6135	22.8114
C6orf141	19.9109	12.0165	12.5852	12.7331	15.7036	21.9239	22.8076	25.8561	19.742	28.6392	20.8979	22.3104	18.4859	14.4114	28.5573	21.9672	13.948	11.8869	10.6551	6.49588
C10orf76	9.50837	13.585	15.4495	13.7467	14.2082	12.05	11.693	13.3846	11.9795	12.1156	10.7163	7.72163	11.6133	14.6669	12.1626	10.9952	8.2998	10.6737	11.8829	12.4034
C8orf76	23.9735	28.0041	30.5038	26.0326	24.844	29.2538	29.5104	24.0683	13.0969	13.7078	16.2613	13.8334	16.1626	18.4338	17.6526	14.7308	14.7185	16.2432	14.4901	17.1203
C11orf70	3.37368	2.9832	4.39328	3.26456	4.50972	3.46248	3.17524	3.33697	1.75579	2.17482	1.97441	1.32099	3.49485	3.47928	2.95045	2.30592	2.41372	3.66052	3.95597	5.50777
KIAA0408	0.49764	0.839711	0.821572	0.825512	1.11239	0.75454	0.920817	1.30622	0.726685	0.881894	0.865667	0.797286	0.872732	0.887683	0.924646	0.751795	1.636569	0.8237546	1.479959	1.86237
KIAA1324L	0.0981632	0.203695	0.251013	0.237467	0.18847	0.107334	0.243768	0.114856	0.115577	0.0962845	0.0566055	0.0679687	0.0465468	0.147511	0.435827	0.306017	1.97854	0.506635	1.22836	0.95561
C1orf159	9.9794	11.07524	16.29041	11.14226	8.45731	14.91987	14.64293	8.67434	3.57205	5.11472	4.023894	2.92931	8.55853	7.32142	9.77731	5.8031	5.241026	3.77424	8.48537	8.60433
KIAA1462	1.62409	1.75189	2.05693	1.91323	1.55478	1.10767	1.43551	0.613844	0.863109	0.854121	1.10912	0.671417	1.99932	2.46341	2.80814	1.73719	3.82294	1.88946	2.59939	3.96197
C5orf15	124.796	137.785	143.518	121.047	153.237	130.541	137.661	128.684	104.759	120.886	106.014	97.4887	130.823	131.085	126.997	110.8	90.5023	77.1935	106.093	106.731
KIAA0895	0.190638	0.310324	0.600227	0.267515	0.403675	0.316925	0.449057	0.164542	0.246442	0.257399	0.323539	0.232096	0.366104	0.696581	0.505415	0.36034	0.97355	0.761294	0.703035	1.25135
C8orf58	6.03318	5.86421	8.7867	9.34084	7.12036	3.97724	3.96617	5.75066	1.897693	2.146695	2.16795	2.762317	4.06345	4.41449	7.66163	3.309511	1.151465	0.921914	3.03492	4.69134
KIAA2026	9.266153	10.887816	12.6227	11.149734	12.06157	11.636423	14.18476	9.525417	10.624981	12.80416	9.530038	7.837714	11.841723	11.828129	14.64029	11.706652	7.068638	7.599683	12.203633	12.440426
C1orf109	6.93591	9.37044	10.2035	8.17796	8.41197	9.60249	10.4556	11.1896	4.77093	6.56402	4.91328	3.37304	7.80373	7.91229	7.99248	6.73217	6.45738	5.26267	8.74262	8.21984
ASIP	20.0589101	6.052185	7.95513	8.155183	19.895357	9.82428	11.2937	7.39245	2.5178183	5.25594	13.062087	12.3848	2.481323	2.435487	7.148186	2.880238	1.202911	1.041612	1.662009	1.438414
C1orf74	8.961912	12.69548	12.1665700002268	11.931411	15.52107	13.15101	12.430065	12.675	10.6147	11.202037	8.159794	8.290078	10.3646	11.6043	10.84775	10.38454	6.3896620716	5.76784	8.58726000055014	11.1125461249
A1BG	0	0	0	0	0	0	0.044034	0	0	0	0	0	0	0	0	0	0	0	0.0314567	0
A1CF	6.28026	5.46474	4.29411	7.04626	2.7747	3.29094	5.07862	3.2047	5.92541	4.97242	3.15202	2.49938	7.37045	7.31183	12.3824	8.35399	9.10986	9.30644	12.5686	10.2935
C19orf66	15.518	17.9444	16.7633	13.7163	17.6076	17.9644	17.1887	20.6654	4.54824	10.058	12.3398	11.5036	13.0742	11.9381	13.6512	9.36081	4.37731	4.59294	9.18397	8.91107
A2M	0	0.0223943	0.0391325	0.031805	0.0375956	0	0	0	0	0	0	0.0127	0.0287408	0.0412096	0	0	0.0765776	0.0117758	0.446185	0.0129224
A3GALT2	0.137107	0.182636	0.124141	0.0862974	0.0846556	0.406439	0.354161	0.170198	0.0806472	0.136375	0.0477373	0.223628	0.0775667	0.167633	0.38891	0.154349	0.0172074	0.0317994	0.206155	0.122321
C1orf174	33.90136	38.28655	39.910578	37.50058	29.890351	42.7859	39.4164	35.43434	24.78708	27.391852	17.325986	17.0399	29.2803	30.1624	30.2859	31.50169	35.77816	35.062297	34.59864	37.159674
C15orf52	4.68233	5.96636	7.94767	5.25451	10.9054	7.19637	7.3143	7.70594	7.34192	12.0526	7.75766	8.70472	6.67872	6.69439	7.65921	4.32985	9.39819	2.97867	7.87427	8.72086
A4GALT	10.32353	14.97178	12.80563	12.90872	9.83885	5.52329	5.79979	5.1232	7.82676	8.49206	8.71201	7.37408	16.11937	17.43556	21.5133	15.73553	17.53773	14.98995	21.80102	23.44558
A4GNT	2.14121	1.38541	3.26677	2.65484	0.444	0.355393	0.17278	0.221839	0.934571	0.397918	0.125119	0.203088	0.229019	0.461571	1.98468	2.27153	16.4321	4.48625	6.40064	3.08989
C14orf180	0	0	0	0	0.0431085	0	0	0	0.226404	0.251039	0	0	0.392499	0.118092	0.0290373	0.44103	0.786289	0.161647	0.56493	0.645523
KIAA1024L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0398987	2.01114381084044	1.007362	1.232223	1.25694
KIAA1107	4.50576	9.38837	8.39115	7.16193	13.4521	7.3112435	8.06413	10.1621	9.56099	9.84175	13.9791	11.123	7.44318	6.77463	5.71365	5.97808	2.04571	5.14733	5.7407602	8.75007
C8orf34	0.26986	0.33856	0.4065851	0.237881	0.395619	0.292374	0.397533	0.278979	0.176785	0.319269	0.194878	0.306985	0.273746	0.347914	0.32538	0.306506	0.3657778	0.153601	0.379263	0.521396
CXorf23	8.70009	10.807954	12.36455	9.33519	10.10654	10.33598	11.50005	11.702727	6.0591	8.59157	5.76502	4.98865	8.57822	8.751142	8.012026	7.883319	5.816113	5.401106	7.700405	7.082921
C11orf91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0746717	0
C15orf48	1073.836	804.37	499.9459	798.038	887.105	359.5692	387.1765	801.268	3106.061	2361.92	2787.244	3308.168	2128.805	1875.525	1497.533	1840.591	902	1141.236	706.185	738.936
C1orf116	42.698	33.9374	38.5603	44.4962	70.5079	77.1924	77.3516	84.1739	112.583	96.5217	73.4458	69.0719	42.3236	50.0032	45.7866	48.4604	12.9808	14.9455	10.077	21.8499
AAAS	23.156	21.6714	27.5314	22.3657	31.733	29.8502	27.9439	19.4344	9.09125	11.6462	12.4407	10.2562	13.3983	11.998	13.8195	11.2656	10.0465	8.03978	12.2698	10.5706
AACS	41.4393	46.5631	50.2546	58.8056	43.0566	74.0769	69.375	75.1415	63.3545	67.2245	61.9259	53.0347	56.5436	54.8061	50.6126	42.1935	34.6957	32.8354	65.7356	68.0485
AADAC	0.552238	0.821814	1.07126	1.46431	1.35571	2.86903	0.210964	0	0.672693	0.194966	0	0	0.56224	0.47535	4.54934	7.52555	32.6924	30.0128	94.069	40.5878
AADACL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AADACL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0207312	0	0	0
AADAT	0	0	0	0.0313311	0	0	0	0	0	0	0	0	0	0.040951	0	0	0	0	0	0.0383171
AAED1	41.1946	52.5894	61.096	51.9021	48.8411	69.4204	73.3824	45.9562	58.1075	67.3512	25.8244	20.7328	63.8994	83.2572	67.7985	49.8457	33.3547	30.0644	45.9342	44.4633
AAGAB	32.7486	39.3604	39.7036	38.2048	36.9272	33.2257	35.706	40.0395	35.9521	34.4325	29.0228	26.5552	43.0498	41.4239	40.4714	38.751	30.8476	37.5337	53.9773	62.6405
AAK1	6.138143	8.40525	8.85303	8.341511	9.77636	8.23933	10.14996	7.51438	8.693203	8.76368	8.011036	7.11252	8.50031	9.1301	10.182137	7.999857	6.7331088	7.56449906	9.379758	10.422979
AAMDC	31.44169	23.2006719933	23.88419	22.252480360963	21.161072	26.06783	26.13167	24.77676	20.51585	18.88518	11.28737	9.59512	22.593982519	22.832910515515	24.39188	25.87104	54.88648	45.81706	48.80005	34.75285
AAMP	134.80058	144.4812	143.4515	135.43232	146.7405	156.5816	165.4567	152.2266	128.4757	137.577	105.59983	100.67106	129.9462	138.0917	129.8041	124.5241	111.22423	111.12089	114.5117	115.2163
AANAT	0.0323055	0.0789289	0.0460127	0.0372452	0.162038	0.0435972	0.057429	0.251415	0	0.108597	0	0.0441105	0.0991416	0.0958508	0.059023	0.0990369	0	0	0.0407077	0.0451677
AAR2	17.57181	19.17668	19.45965	19.21156	18.881485	21.45834	20.064991	20.157874	17.59598	16.36859	13.93705	12.515483	16.84118	18.484558	16.14303	15.53865	14.27821	14.34695	14.87616	13.172064
AARD	1.00169	0.698112	0.858067	0.853823	0.62641	0.578127	0.630997	0.343963	0.954463	0.643352	0.134646	0.145042	1.72407	1.90938	1.43196	1.25983	1.58056	1.18587	2.71538	2.83793
AARS	47.8031	58.6334	57.3664	56.2227	58.1573	54.1069	46.8621	49.1265	42.0494	46.8426	55.3147	60.6994	47.2314	43.0943	49.3999	48.1467	46.7356	38.0158	41.662	39.9473
AARS2	10.402	12.5621	12.31	11.6484	9.90167	10.706	11.3216	9.44922	3.9892	5.13673	3.62858	4.05283	7.37589	7.28259	6.99106	6.63648	7.62403	7.80726	8.6584	8.41333
AARSD1	29.8287	34.1723	38.0799	33.285	27.7908	35.3708	34.2447	24.9498	12.6312	16.7746	10.8577	12.1045	19.4781	19.6392	20.2419	14.7613	23.3294	18.1785	23.8267	24.4887
